reference_timestamp,ths200m0,th9120mv,rhs150m0,rh9120mv,shs000m0,sh9120mv
01.07.2013 00:00,21.5,0.9,51.5,83,17580.0,108.0
01.08.2013 00:00,20.1,0.2,30.8,52,17478.0,117.0
01.09.2013 00:00,15.9,0.2,44.9,119,12588.0,101.0
01.10.2013 00:00,12.3,1.6,66.4,155,8088.0,84.0
01.11.2013 00:00,3.6,-1.4,96.3,191,4457.0,78.0
01.12.2013 00:00,0.5,-0.4,16.8,25,5509.0,134.0
01.01.2014 00:00,2.5,2.0,42.1,81,3708.0,66.0
01.02.2014 00:00,4.0,1.7,79.1,196,5792.0,74.0
01.03.2014 00:00,8.2,1.0,4.8,13,14127.0,125.0
01.04.2014 00:00,12.6,1.3,28.6,85,12944.0,103.0
01.05.2014 00:00,14.3,-1.0,34.4,66,12732.0,93.0
01.06.2014 00:00,19.7,0.7,17.3,36,15978.0,105.0
01.07.2014 00:00,18.9,-1.7,105.7,171,10209.0,63.0
01.08.2014 00:00,18.0,-1.9,87.1,146,13006.0,87.0
01.09.2014 00:00,16.5,0.8,15.0,40,13363.0,107.0
01.10.2014 00:00,12.6,1.9,29.4,69,10596.0,111.0
01.11.2014 00:00,7.9,2.9,45.4,90,5347.0,93.0
01.12.2014 00:00,2.7,1.8,40.8,60,3491.0,85.0
01.01.2015 00:00,1.3,0.8,55.5,107,3942.0,70.0
01.02.2015 00:00,1.1,-1.2,10.3,25,7221.0,92.0
01.03.2015 00:00,7.7,0.5,63.1,171,11048.0,98.0
01.04.2015 00:00,12.0,0.7,20.4,61,13741.0,109.0
01.05.2015 00:00,15.4,0.1,114.5,220,14181.0,103.0
01.06.2015 00:00,20.2,1.2,34.6,72,16414.0,108.0
01.07.2015 00:00,23.6,3.0,40.0,65,19170.0,118.0
01.08.2015 00:00,20.5,0.6,73.1,123,14274.0,95.0
01.09.2015 00:00,14.5,-1.2,13.3,35,12118.0,97.0
01.10.2015 00:00,10.1,-0.6,29.3,68,9784.0,102.0
01.11.2015 00:00,5.7,0.7,42.1,84,7263.0,127.0
01.12.2015 00:00,2.2,1.3,3.9,6,5799.0,141.0
01.01.2016 00:00,2.2,1.7,127.3,246,3733.0,67.0
01.02.2016 00:00,4.2,1.9,87.3,216,4764.0,61.0
01.03.2016 00:00,6.4,-0.8,18.1,49,12156.0,108.0
01.04.2016 00:00,11.1,-0.2,39.4,117,10041.0,80.0
01.05.2016 00:00,14.5,-0.8,75.1,144,13047.0,95.0
01.06.2016 00:00,18.3,-0.7,44.4,92,12589.0,83.0
01.07.2016 00:00,21.1,0.5,46.6,75,17476.0,107.0
01.08.2016 00:00,20.6,0.7,26.6,45,17355.0,116.0
01.09.2016 00:00,18.0,2.3,14.2,38,12946.0,104.0
01.10.2016 00:00,9.7,-1.0,32.3,75,9845.0,103.0
01.11.2016 00:00,5.7,0.7,75.2,149,4527.0,79.0
01.12.2016 00:00,-0.7,-1.6,0.0,0,6680.0,163.0
01.01.2017 00:00,-2.4,-2.9,31.5,61,4867.0,87.0
01.02.2017 00:00,5.1,2.8,39.3,97,8362.0,107.0
01.03.2017 00:00,9.5,2.3,61.6,167,11019.0,98.0
01.04.2017 00:00,11.4,0.1,20.8,62,15600.0,124.0
01.05.2017 00:00,16.2,0.9,43.9,84,14973.0,109.0
01.06.2017 00:00,21.3,2.3,67.8,141,16632.0,109.0
01.07.2017 00:00,21.7,1.1,50.6,82,15862.0,97.0
01.08.2017 00:00,20.9,1.0,69.6,117,15098.0,101.0
01.09.2017 00:00,14.4,-1.3,10.8,29,11787.0,95.0
01.10.2017 00:00,11.4,0.7,12.2,29,11332.0,118.0
01.11.2017 00:00,4.0,-1.0,43.3,86,5029.0,88.0
01.12.2017 00:00,-0.6,-1.5,113.9,168,3278.0,80.0
01.01.2018 00:00,3.8,3.3,197.0,380,4220.0,75.0
01.02.2018 00:00,0.6,-1.7,29.9,74,7085.0,90.0
01.03.2018 00:00,5.8,-1.4,30.8,83,7892.0,70.0
01.04.2018 00:00,14.1,2.8,29.3,87,14879.0,118.0
01.05.2018 00:00,16.6,1.3,36.8,71,12732.0,93.0
01.06.2018 00:00,20.7,1.7,25.8,54,17546.0,115.0
01.07.2018 00:00,22.9,2.3,25.0,40,19101.0,117.0
01.08.2018 00:00,21.4,1.5,82.3,138,16345.0,109.0
01.09.2018 00:00,18.3,2.6,20.4,54,15113.0,121.0
01.10.2018 00:00,12.0,1.3,38.1,89,12008.0,125.0
01.11.2018 00:00,6.6,1.6,7.0,14,5995.0,105.0
01.12.2018 00:00,2.9,2.0,110.7,164,3324.0,81.0
01.01.2019 00:00,-0.1,-0.6,25.1,48,5079.0,91.0
01.02.2019 00:00,3.9,1.6,17.0,42,10512.0,134.0
01.03.2019 00:00,7.8,0.6,37.4,101,12025.0,107.0
01.04.2019 00:00,11.2,-0.1,28.2,84,12116.0,96.0
01.05.2019 00:00,13.1,-2.2,51.0,98,12929.0,94.0
01.06.2019 00:00,20.8,1.8,52.8,110,17320.0,114.0
01.07.2019 00:00,22.6,2.0,76.1,123,17892.0,110.0
01.08.2019 00:00,20.6,0.7,82.1,138,15867.0,106.0
01.09.2019 00:00,17.0,1.3,4.9,13,12870.0,103.0
01.10.2019 00:00,12.5,1.8,47.9,112,7607.0,79.0
01.11.2019 00:00,5.6,0.6,78.2,155,3360.0,59.0
01.12.2019 00:00,3.3,2.4,106.8,158,3880.0,95.0
01.01.2020 00:00,1.3,0.8,24.2,47,6463.0,115.0
01.02.2020 00:00,5.6,3.3,78.6,195,6972.0,89.0
01.03.2020 00:00,7.2,0.0,64.2,174,12872.0,114.0
01.04.2020 00:00,13.8,2.5,23.1,69,15807.0,125.0
01.05.2020 00:00,16.2,0.9,47.4,91,15902.0,116.0
01.06.2020 00:00,18.2,-0.8,46.9,97,13530.0,89.0
01.07.2020 00:00,21.5,0.9,39.7,64,19102.0,117.0
01.08.2020 00:00,20.5,0.6,80.5,135,15299.0,102.0
01.09.2020 00:00,16.7,1.0,35.2,94,13320.0,107.0
01.10.2020 00:00,9.7,-1.0,66.8,156,7539.0,79.0
01.11.2020 00:00,5.4,0.4,4.6,9,7183.0,125.0
01.12.2020 00:00,1.9,1.0,33.8,50,2730.0,67.0
01.01.2021 00:00,0.1,-0.4,100.1,193,3381.0,60.0
01.02.2021 00:00,5.4,3.1,30.8,76,7399.0,94.0
01.03.2021 00:00,7.2,0.0,31.8,86,13151.0,117.0
01.04.2021 00:00,10.0,-1.3,19.5,58,14761.0,117.0
01.05.2021 00:00,12.3,-3.0,107.6,207,11899.0,87.0
01.06.2021 00:00,20.4,1.4,42.7,89,15001.0,98.0
01.07.2021 00:00,19.3,-1.3,133.9,216,13692.0,84.0
01.08.2021 00:00,18.9,-1.0,41.4,69,16901.0,113.0
01.09.2021 00:00,17.0,1.3,50.5,134,13250.0,106.0
01.10.2021 00:00,10.0,-0.7,17.6,41,12456.0,130.0
01.11.2021 00:00,4.3,-0.7,15.7,31,5260.0,92.0
01.12.2021 00:00,-0.9,-1.8,104.1,154,3696.0,90.0
01.01.2022 00:00,-0.5,-1.0,11.7,23,6611.0,118.0
01.02.2022 00:00,4.1,1.8,25.8,64,8398.0,107.0
01.03.2022 00:00,8.0,0.8,6.5,18,13877.0,123.0
01.04.2022 00:00,11.0,-0.3,27.5,82,13305.0,106.0
01.05.2022 00:00,18.0,2.7,30.5,59,17059.0,124.0
01.06.2022 00:00,21.2,2.2,52.3,109,16052.0,105.0
01.07.2022 00:00,23.6,3.0,29.4,47,21513.0,132.0
01.08.2022 00:00,22.0,2.1,36.4,61,16874.0,113.0
01.09.2022 00:00,15.9,0.2,46.0,122,11938.0,96.0
01.10.2022 00:00,13.8,3.1,77.7,182,9930.0,104.0
01.11.2022 00:00,6.4,1.4,52.0,103,5136.0,90.0
01.12.2022 00:00,2.7,1.8,90.3,133,3330.0,81.0
01.01.2023 00:00,0.2,-0.3,46.2,89,4862.0,87.0
01.02.2023 00:00,3.7,1.4,0.1,0,11158.0,142.0
01.03.2023 00:00,7.6,0.4,123.8,336,9816.0,87.0
01.04.2023 00:00,10.3,-1.0,67.8,201,10122.0,80.0
01.05.2023 00:00,15.9,0.6,23.6,45,13996.0,102.0
01.06.2023 00:00,21.0,2.0,35.7,74,17071.0,112.0
01.07.2023 00:00,22.0,1.4,78.4,127,16951.0,104.0
01.08.2023 00:00,21.4,1.5,58.4,98,14500.0,97.0
01.09.2023 00:00,19.0,3.3,35.7,95,15429.0,124.0
01.10.2023 00:00,13.0,2.3,47.5,111,10211.0,107.0
01.11.2023 00:00,4.9,-0.1,186.1,369,3226.0,56.0
01.12.2023 00:00,2.7,1.8,118.8,175,3571.0,87.0
01.01.2024 00:00,2.7,2.2,52.4,101,4079.0,73.0
01.02.2024 00:00,6.7,4.4,42.3,105,7124.0,91.0
01.03.2024 00:00,9.0,1.8,49.0,133,8398.0,74.0
01.04.2024 00:00,11.3,0.0,12.1,36,10849.0,86.0
01.05.2024 00:00,14.8,-0.5,74.9,144,10509.0,76.0
01.06.2024 00:00,19.0,0.0,47.7,99,11974.0,79.0
01.07.2024 00:00,21.7,1.1,58.6,95,17584.0,108.0
01.08.2024 00:00,22.1,2.2,28.1,47,18398.0,123.0
01.09.2024 00:00,15.0,-0.7,70.0,186,9249.0,74.0
01.10.2024 00:00,12.2,1.5,76.7,179,7845.0,82.0
01.11.2024 00:00,4.6,-0.4,71.7,142,7337.0,128.0
01.12.2024 00:00,1.1,0.2,51.6,76,4563.0,111.0
01.01.2025 00:00,2.1,1.6,77.1,149,5010.0,89.0
